Latitude,Longitude
37.88063,-84.573
32.08359909,23.97640038
-14.27806,-170.7025
33.9886,68.84035
-30.04999924,30.88330078
10.47089,-84.64535
9.6616,80.3589
45.88944,15.6025
13.69634,100.54212
52.28556,85.41424
38.76995,38.2712
34.25212,71.26518
46.13262,30.38595
40.33330154,74.16670227
2.113889933,-74.76889801
41.83340073,-87.85009766
46.95407,142.73603
-12.76669979,-74.98329926
36.21398,-83.29489
47.28333,-2.2
33.67028,35.59889
44.8206,-73.50708
8.31223,80.41306
33.41970062,43.3125
42.32639,18.82917
22.07402,82.1566
40.68066,-73.47429
54.3164,99.4781
41.06656,71.85527
-33.69707,-53.46162
6.68867,3.23202
15.50417,-88.025
23.40215,86.23022
42.24449921,-71.81199646
35.10829926,33.95830154
27.7035,83.26391
42.90157,22.07047
62.03389,129.73306
47.33845,4.73666
41.71667,25.75
53.05006,-105.40102
23.96872,88.76409
42.03333,25.83333
55.66199,40.56267
-25.04222,32.78694
41.14166,22.50141
11.14999962,105.4670029
44.3023,86.03694
31.67825,64.89955
44.51916,-88.01983
16.1412,120.5426
49.54992,-115.96884
52.51784,13.38736
51.70816,-1.78128
40.43333,49.76667
14.3544,9.7686
40.60805,34.56482
22.31669998,114.1829987
42.61334,-100.71986
39.51061,21.70103
-31.2141,150.82187
29.0333004,67.94719696
4.9562,97.7204
4.85,14.3
-16.15640068,33.58670044
40.79981,-76.42773
40.63534,-81.24566
44.46062,18.64758
49.73596,21.26301
40.25730133,-74.39569855
-2.2207,29.2075
13.26667,-87.28333
12.7,37.76667
-6.2115,105.9386
43.22597,44.77323
36.34141,-105.59696
43.36438,132.02109
51.73083,5.87917
25.11497,83.396
13.76667,-88.26667
-0.8,30.28333
50.35667,6.33333
38.92817,-76.91581
34.28826,74.84403
36.32745,-119.64568
36.89967,38.22565
43.5,7.0
34.46147,69.1205
-33.79999924,18.36669922
49.20875,37.24849
29.61610031,76.98059845
43.26145,20.12565
52.37025,5.21413
33.73996,130.72282
32.07004,35.29432
45.48333,27.93333
8.36667,33.76667
39.45234,-74.72766
38.44546,-121.8233
30.78847,31.00192
37.07556,57.14417
37.77422,-87.11333
39.21573,65.82072
-3.3489,29.4839
14.51011,103.95875
16.86209,43.48827
40.17845,-74.0218
20.81329918,105.3379974
40.82979965,-75.07769775
26.7336,86.1236
38.44451,-9.10149
29.703,-98.12445
54.45000076,-6.666669846
56.84976,53.20448
48.63333,2.45
43.64899826,-123.0820007
-24.68667,33.53056
43.83333,16.13333
43.02942,45.10039
53.17806,22.05935
39.60925,-78.96253
38.59255,-90.58707
38.9258,-77.40156
45.16667,15.5
47.75,7.333330154
2.7603,46.3222
59.37331,28.61343
38.70769,-122.9025
6.49646,2.60359
13.65,24.08333
13.8287,121.1549
51.41669846,21.14999962
31.32712,-89.29034
51.6669,6.62037
12.76667,32.43333
34.00473,-118.43091
48.73963,39.2323
40.68343,-74.5746
43.04812,-76.14742
12.87361,124.00972
48.60316,22.15601
35.25351,24.17071
39.019,-77.07998
13.36502,-86.39846
-4.761670113,15.04529953
42.71778,46.24702
6.84151,3.28796
27.61136,82.73951
40.66871,-74.11431
-10.15997,23.51199
26.11982,89.6677
-36.38047,145.39867
27.2021,86.5432
42.51396,-76.3466
11.87934,104.76331
48.77869,18.72674
20.27241,85.83385
46.88990021,-116.3960037
24.78188,69.1928
27.93585,-82.80621
27.68014,85.35217
44.2779,39.8379
43.08313,-73.78457
37.57440186,43.74079895
42.85422,45.73061
40.62722,19.85972
47.00556,28.8575
-28.21171,-49.1632
-28.33329964,31.41670036
43.90121,12.895
-6.233329773,14.69999981
41.08844,-80.742
40.66669846,28.25
-5.70567,142.73661
43.31669998,-2.683330059
40.13333,65.6
53.58485,20.32637
49.16667,5.38333
40.23231,-76.8847
42.88333,24.85
8.167499542,124.1819992
51.71703,143.224
13.41698,75.25271
41.66725,-87.83033
-20.32674,30.06648
12.54838,103.37558
43.01168,-88.23148
35.0,63.75
15.21233,145.7545
10.75542,42.57368
32.12877,35.04652
41.41944,26.22504
40.82621,-74.57016
30.58821,-103.89463
14.7873,120.7862
50.36667,3.06667
20.43353,99.87617
50.53791,12.78522
51.29724,6.84929
39.82219,-7.49087
41.94512,21.62716
43.01108,45.70676
36.22292,8.35547
38.91667,139.855
15.2807,-5.5549
40.9983,71.67257
17.33329964,-62.75
50.77141,16.28432
8.666669846,126.0
50.37985,18.98661
31.47678,92.05729
50.35357,7.57883
31.79213,34.64966
41.73329926,12.23330021
34.84833,135.61678
40.21206,-74.00653
-33.03932,-71.62725
34.23779,67.11529
22.37221,89.12633
40.96899,-73.71263
33.31119919,-85.47769928
36.73417,-108.3598
29.88,-9.0
44.26619,-68.56919
37.48997,14.05163
37.89155,-4.77275
38.54489899,-121.7409973
39.92890167,116.3880005
41.38972,69.465
24.89904,91.87198
2.6512,44.7898
36.91344,21.69639
36.88306,122.41806
30.21322,106.66756
48.90742,17.56345
36.95000076,35.68330002
50.19614,14.68177
44.2333,-95.87224
-5.0661,120.2727
54.8949,28.3322
43.79897,-70.06977
39.80207,47.49281
33.6,44.5
31.79696,35.19239
47.76314,27.92932
35.88560104,14.52750015
40.61423,15.05998
-36.8,174.75
43.35689,-3.01146
40.76485,46.40868
42.56556,20.56111
45.46722,15.91472
12.14403,14.01017
44.29174,7.7499
37.56147,-84.04882
41.24676,-73.78347
-14.47815,35.26448
35.59174,-86.35416
29.99814,104.13992
-13.52264,-71.96734
42.58031,-83.0302
33.76570129,-84.3809967
27.13104,57.08716
26.6668,105.768
44.01670074,28.06669998
48.81418,1.90567
39.72767,34.32735
45.58679,5.61014
30.14396,76.71753
32.3268,70.37674
33.57599,64.04465
31.5398,106.905
43.66690063,18.97640038
22.83329964,90.66670227
41.98333,27.53333
-17.90833,30.97278
47.73739,4.89627
13.65,-88.98333
41.40046,21.74157
59.99541,29.76668
9.93333,-12.33333
48.8486,2.43769
30.66824,51.58796
35.65541,43.39701
13.90078,98.34822
30.42131,-87.21691
22.7613,89.54176
25.34408,89.81892
34.79428,44.66671
39.67789,-76.15912
25.86667,97.85
4.0,-53.0
40.31389,36.55444
29.76715,-90.76592
-33.92584,18.42322
9.58165,-0.26687
26.91826,116.99045
44.3886,38.3429
41.53706,21.01974
18.4254,37.729
36.6204,3.22248
14.93330002,-89.34999847
33.37032,-112.58378
55.61171,-4.49581
25.2585,101.574
47.26,132.03222
-3.9736,29.4386
38.30838,69.67672
22.11249924,-80.58640289
3.24447,117.12705
-33.50354,150.37494
-2.43279,40.21614
36.23469925,3.30388999
31.36667,34.31667
63.74697,-68.51727
51.38533,-0.42066
42.85583,21.14583
29.76328,-95.36327
32.51888,34.90459
38.47064,141.35243
10.86111,-69.55667
2.77335,-76.05302
56.44222,60.18778
5.4,-7.31667
42.01667,26.68333
54.15,-4.48333
23.04747,113.15857
36.23148,-83.22461
-18.0,16.0
34.87905,-76.90133
28.5,53.5605
37.9577,-121.29078
41.90944,-92.08435
34.87848,66.55983
12.83333,109.36667
46.96667,11.0
35.39939,67.81193
50.87673,6.16399
35.28275,-120.65962
34.25807,68.81609
34.00582,71.99773
35.37149,63.4231
25.47147,119.55728
18.9235,102.44784
35.60964,40.41336
41.21969986,-111.973999
35.50469971,11.06219959
47.49801,19.03991
34.6987,74.1062
45.88129,14.77807
39.57918,38.90247
29.38,-9.96
-27.49354,153.07629
41.88560104,-73.60009766
36.13222,120.50806
13.77073,-13.66734
26.28864,50.11396
42.43388,18.81018
5.17381,6.29974
9.39841,-12.66476
52.83368,13.92843
41.89506,21.02125
40.32916,120.33653
37.59360123,22.0442009
43.13722,46.42444
27.80060005,-97.39640045
11.7891,34.3592
47.8638,12.01055
-14.72278,34.36083
-26.2,28.08333
53.97661,37.57539
24.59584,72.03382
35.03389,69.62755
30.77989,72.74023
18.49169,-71.85022
-3.4571,29.3972
40.81842,-76.33828
45.41139,17.15222
4.40367,-74.3867
29.65812,94.35892
39.93909,-116.41146
-1.016669989,36.63330078
44.07182,18.55839
34.12554,74.10463
26.12059975,-80.27590179
40.72593,-74.52182
24.38856,69.93447
46.91518,9.7427
35.40253,-108.2234
43.6,25.1
53.91053,14.24712
11.2603,124.0373
34.33808,70.73759
43.82861,18.30083
-15.16667,19.18333
29.4,112.15
47.38333,22.76667
16.284,43.41579
37.25772,-120.99882
34.94653,33.46277
41.07472,-95.92362
50.8357,12.92922
21.97148,96.51673
38.01779938,127.2139969
34.72558,44.58453
46.30778,44.25583
34.71766,64.83916
22.31667,114.18333
39.83536,-80.59952
41.27420044,-96.11090088
8.37559,78.05528
29.94048,-90.20313
60.0,100.0
40.56844,-74.53849
40.70009995,-73.79959869
62.70082,40.30232
15.24952,77.41621
42.35839844,-71.05979919
34.37360001,73.47059631
22.18111,88.85361
47.25,28.58333
11.81788,-86.51557
40.56528,20.67222
47.42346,-120.31035
5.57132,-0.33422
35.88933,-5.31979
21.33333,-98.22917
43.6002,46.77888
46.39841,11.00327
-12.30000019,33.18330002
37.90801,113.15044
9.399999619,80.40000153
34.32088,68.82689
-26.19816,28.02194
42.93036,-73.24261
60.98720169,-149.5140076
38.55632,69.01354
43.94667,18.03862
44.83064,19.20169
29.42412,-98.49363
47.42715,-92.93769
42.17756,13.96091
33.33860016,44.39390182
40.79066,-73.8268
27.49893,-82.57482
45.76927,7.55687
41.32758,-75.79297
39.95619965,-75.05799866
55.72545,52.41122
24.34671,90.00523
39.90897,46.87337
-20.40885,28.4778
18.10222,-15.955
28.24396,69.18235
18.67154,78.0988
48.83783,2.10228
9.55671,-70.31599
44.63361,45.43694
40.00917,19.95472
40.70323,29.87216
36.56082,54.01734
43.34329987,17.80809975
36.98737,38.10125
30.06263,31.24967
33.97918,-118.03284
44.89822,18.5775
60.62879,28.57048
42.68299866,-103.4049988
7.6529,79.9769
41.72871,-73.71041
51.89115,26.84597
32.03333,35.10361
52.692,29.7246
42.63694,20.53417
45.00512,-122.78315
-14.34389,-170.785
43.0,47.0
5.81959,100.93671
44.86944,15.2375
28.28589,83.86312
37.85316,40.52776
55.63,37.8
34.01235,71.52195
44.17672,17.15963
38.4004,-78.83419
-6.066669941,15.88329983
44.17595,17.67573
45.90083,13.66722
38.96955,-77.3861
30.29365,120.16142
34.2835,74.98377
-11.10667,-77.605
16.89917,-93.24444
-2.4846,28.9075
23.7387,111.366
44.77465,20.53207
23.68295,89.56727
61.32139,-149.56778
44.30314,-68.24029
59.51833,34.16639
51.65531,-0.39602
44.97477,16.84162
9.51667,8.18333
7.36278,124.79278
45.56669998,-62.65000153
39.12889862,-86.80719757
-0.15837,29.23859
-5.99759,20.32799
59.93863,30.31413
35.77999878,-5.809999943
38.70123,-9.3276
37.0607,48.2708
22.36667,106.41667
38.86889,48.28778
30.41131,-88.82781
34.55870056,-88.22619629
44.08054,-103.23101
43.40657,4.9809
24.94288,88.98063
21.72288,104.9113
33.4504,48.0943
39.49524,67.60931
32.37440109,62.11640167
35.44951,-97.3967
30.12187,-92.49819
45.50393,6.06687
43.29828,-1.86129
31.20892,16.58866
-32.31669998,27.61669922
15.17029,43.37414
39.27282,46.72139
36.36505,4.32636
48.19001,17.72747
49.7228,29.20455
50.1,1.83333
36.01562,-86.58194
42.14179993,-71.24949646
10.41670036,-84.33329773
32.69514,65.4766
43.67306,44.95889
43.86681,77.06304
46.06787,11.12108
44.1,3.08333
33.5662,72.64394
-8.752220154,125.3970032
41.58948,-88.05784
44.66412,17.34937
6.32485,8.11368
36.43389893,8.307499886
34.63586,74.49201
-6.3887,17.02035
25.5,51.25
36.69667,118.47972
45.6641,21.55238
41.89947,-87.94034
-10.32,-36.57944
50.62811,81.91213
46.05,14.05
-0.76583,29.65333
34.36819,74.51976
12.07333,-15.31889
51.79588,-0.07854
53.7547,39.82717
39.83984,-74.19014
5.93389,124.73556
46.96667,10.03333
31.75,47.3
24.14233,73.82542
27.46475,83.0234
40.63677,-74.15875
39.65566,-76.13717
-32.24295,148.60484
14.35451,108.00759
48.14966,38.57619
34.1829,66.21083
40.82975,46.0178
0.23206,37.94052
4.063330173,-75.17279816
38.482,-90.74152
41.80582,-6.75719
55.6,37.21667
-33.93462,18.86676
54.20663,-1.15091
43.96178,18.95244
-4.2913,29.8366
50.67523,11.96069
51.90457,22.70685
54.68333,-1.2
25.06669998,79.44999695
53.13531,132.88996
31.55874,34.97436
32.63245,67.11665
26.13,50.555
7.11444,124.59528
39.81556,47.58861
-6.15917,107.29806
34.36045,68.59569
40.72124,-73.99764
43.05017,-2.20087
55.63657,51.82447
-26.66667,150.7
-22.10236,-65.59299
-0.52731,34.45714
-31.81919,28.76175
39.68894,140.1176
41.16704,-73.20483
42.07861,14.36208
50.12151,19.71239
22.34973,91.96693
35.65283,-97.4781
16.6611,96.25831
16.08329964,49.66669846
16.14763,43.41766
45.56667,95.86667
19.31151,84.7929
42.62419891,-75.33159637
-37.79839,144.97833
44.79286,7.37438
34.16194,35.86694
34.11994,70.68484
-41.60603,-65.35574
55.34889,21.48306
72.0,-40.0
10.47309971,-68.01249695
17.60306,-99.74056
22.3393,87.22637
24.4982,93.98126
30.02599907,-90.04399872
41.08869934,-74.0134964
38.77929,-9.10222
35.75351,44.14361
12.99082,7.60177
40.30069,21.78896
13.31667,-59.61667
-2.63333,140.73333
32.56069,-85.67245
40.94871,-73.73263
32.2029,48.8689
42.4525,20.96806
43.48861,77.78139
50.88728,23.15248
45.03366,18.69334
30.33441,-81.3987
-10.73366,14.97995
10.78722,122.58917
40.29867,-83.06797
11.68758,-84.45616
30.201,97.301
44.88239,110.11631
42.54364,-71.61479
7.78444,122.58611
10.01245,105.08091
-8.0,159.0
38.03346,37.00714
16.71667,107.23333
40.68038,-73.45512
29.66578,-95.01937
44.75011,-79.81636
-13.15833,-72.53139
31.03406,107.14863
8.98333,80.35
44.61667,27.31667
39.29278,32.42778
51.26667,0.51667
10.52641,7.43879
31.8775,105.43
40.69121,-73.56318
46.53329849,6.666669846
55.6254,37.65032
27.67111,-8.14743
27.63864,-80.39727
33.89466,70.79104
28.89469,75.73904
42.72917,20.03917
-20.47056,33.14917
39.68699,115.99658
34.76950073,-92.26709747
47.21667,45.4
35.87952,-84.5641
36.7492,-3.09368
40.77949905,-74.02380371
46.87601,19.99504
42.25059,-83.17854
43.83330154,4.349999905
37.01672,-88.73061
21.69162,99.96895
43.15,-9.08333
15.7166996,-88.59999847
50.93330002,5.333330154
41.12081,45.06381
41.17799,20.67784
-8.51861,127.0025
30.86393,51.4559
16.36191,97.65233
-2.2244,30.8047
40.82566,-73.69819
53.20526,23.33934
38.94317,-76.97748
35.4306,46.4366
32.88108,-6.9063
62.78333,6.9
39.09930038,-76.84829712
-3.3233,30.46995
32.73569,74.86911
45.76002,8.60038
9.05032,-79.47068
46.66205,-122.96402
42.40917,20.87278
40.42011,-74.7146
42.47388,-96.41364
-13.24444,15.64139
-5.30718,154.68741
5.400000095,100.2330017
42.42387,130.65156
50.73329926,10.85000038
40.90840149,-78.48280334
31.86389,117.28083
7.151939869,80.06330109
16.0,-61.71670151
39.9917,41.15194
43.1,-0.05
28.01201,81.64689
28.66527,-80.84478
25.12825,121.7419
28.29752,82.25991
55.6771,-4.0668
45.38167,18.75111
32.59745,74.91739
57.7325,56.31472
38.97789,-77.00748
47.21670151,-1.549999952
-15.50819,27.92441
46.38837,14.19419
28.42307,-14.01379
-22.90278,-43.2075
6.20667,1.41417
-1.18666,29.44669
-11.9,33.08333
24.65355,88.47876
38.33861,113.93028
0.3,31.96667
30.16992,-91.14705
4.61167,-76.08139
23.80222,57.47694
39.67925,73.89872
9.81667,80.13333
-9.70928,13.79777
51.59999847,-0.033333
39.81472,47.77083
31.69968,35.95721
20.27652,100.41302
38.49457,43.38323
45.99516,22.57725
48.50834,82.68503
-14.06667,-61.9
40.06259,70.81939
-17.51667,16.05
36.90000153,7.766670227
-12.5,19.73333
-7.27111,110.2425
35.42064,70.92261
24.03654,90.74431
45.80720139,13.53419971
35.50233,-80.83912
42.21399,-71.2245
36.21867,-87.71974
-25.98944,28.07667
34.78329849,36.21670151
45.14861,17.24667
52.3757,-2.31833
35.19769,45.06742
-37.905,145.1427
42.52170181,21.12579918
4.117219925,-73.39440155
48.79999924,2.366669893
39.0,116.0
23.7012,100.473
-3.5558,30.3289
56.8,41.26667
-10.71484,25.46674
-3.1669,29.2676
-18.35817,32.66084
8.98333,79.9
43.47236,13.06822
38.64810181,-90.30709839
40.2737,-76.88442
31.04719,30.85476
40.72427,-73.71513
26.47583,116.015
-31.38333,-57.96667
34.26112,-116.84503
39.64777,-104.98776
34.1,115.35
34.20009995,-90.57089996
39.68019,-119.97659
52.1229,26.0951
17.98886,-76.79873
36.3823,65.86851
39.93595,-74.17097
11.88333,-15.66667
39.55991,47.06923
78.22334,15.64689
36.68642,52.52255
16.87221,43.71161
46.0125,15.37139
-6.32712,23.30354
42.62609863,41.73249817
34.79626,72.41599
20.15529,-98.16424
43.18330002,3.0
37.49,41.02778
36.69123,-81.7179
46.93868,-65.91137
-12.23333,16.78333
29.4513,103.278
47.12883,-93.2666
40.31011,-75.12989
32.5632019,-97.14170074
32.11669922,34.91669846
29.46329,-98.38557
46.95261,16.27358
-17.83624,31.18655
-20.035,57.64306
-22.52306,17.06028
15.10582,37.59067
-6.463,105.9864
-22.57316,-44.97108
39.64691,141.94057
44.03286,-69.51866
4.24157,-74.65696
51.9268,39.18142
47.09993,6.82586
-3.60485,128.51156
26.25722,50.61194
43.21667,2.35
45.31972,14.14528
35.10279846,129.0399933
25.40457,68.37757
-19.9,-62.45
-26.00758,32.93281
13.8071,43.2493
50.6404,13.82451
37.98329926,23.76670074
40.82639,-73.93694
12.73333,20.3
-6.65608,155.41762
41.16699982,-73.20480347
45.46670151,9.199999809
19.00281,74.43844
36.701,45.1413
-8.33386,15.98073
40.19475,-92.58325
39.71170044,44.28390121
59.44389,25.44139
14.41670036,98.84999847
30.4539,50.8361
59.40316,17.94479
-23.11028,34.37306
39.95233,-75.16379
30.83388,71.90529
34.33847,70.60746
34.5763,60.14093
40.76530075,-73.99389648
51.53329849,0.083333001
-0.68993,37.32823
34.20011,70.27806
51.25,22.46667
13.9029,3.9772
-6.30228,106.11214
46.84274,29.62909
-0.40744,29.07813
-0.8865,119.8306
15.0,48.0
-17.95,21.23333
23.45249,113.02065
30.13514,31.27421
20.79477,97.17318
30.16607,-81.70648
38.88867,27.6739
-36.35,174.71667
41.75936,48.57983
34.46212,66.95955
40.87855,15.65226
18.8405,36.8351
39.97261,-74.58293
8.90325,-12.51762
35.73551,36.50051
41.07028,19.48806
38.56478,-90.49651
5.0,31.0
45.14972,18.94917
39.72849,-121.83748
12.3,122.01667
12.41667,37.73333
22.63330078,-80.94999695
53.3253,23.8198
7.26972,-8.50389
27.23889923,33.83610153
43.43333,-0.65
34.21639,-119.0376
22.48329926,-83.8167038
51.45000076,-2.583329916
37.98662,23.73509
38.0927,-121.243
43.01146,-75.00404
28.19014,117.3393
51.09269,8.93447
27.48329926,-109.9329987
33.21030045,-117.3929977
40.67587,-89.00785
33.90000153,-5.550000191
35.3351,47.3673
9.17528,-13.23361
45.78608,17.98339
-26.35626,28.38208
23.11667,-82.4
23.12249947,-82.41940308
42.28805,-100.62569
-4.0836,29.7952
30.38229,67.72822
42.26259,-71.80229
53.06197,36.9678
55.12302,-3.35635
-19.03332,-65.26274
51.74833,5.16528
-3.3797,29.3639
15.18014,102.25695
41.29999924,-7.75
28.84209,104.97958
17.24767,80.14368
29.17524,-100.41369
50.03923,12.00342
45.71917,18.67611
37.11484,-81.51955
55.0425,59.04
29.80417,105.13009
29.48028,31.04417
37.95,23.7
33.50398,11.11215
46.21399,8.85996
54.28720093,-0.414166987
28.5311,55.7286
16.70000076,-93.0
34.62098,2.79503
5.51972,-72.8875
-13.91667,14.65
28.62827,81.25274
0.49113,29.47306
31.3404007,-110.9339981
39.81012,35.18596
-19.73066,146.80481
46.32313,-0.45877
-12.48028,130.9982
36.69444,114.19639
32.88819,-84.32659
51.67028,45.59528
46.71637,18.76311
6.783329964,-58.03329849
57.0436,34.96221
31.57198,65.48373
44.23306,42.01833
34.36064,67.68743
13.87796,103.85166
13.0092001,42.73939896
-15.5,-67.9332962
42.41669846,27.70000076
11.7509,105.01362
41.17334,45.11503
43.72505,-79.71737
41.21670151,16.2833004
55.09690094,36.61029816
42.12597,44.48333
46.87575,19.22324
48.81143,29.38977
8.83944,-79.85
32.13806,60.16417
52.48487,0.1793
14.97418,120.15733
35.92866,69.54437
10.96209,79.39124
49.06971,14.90551
6.12333,124.4275
-7.37944,110.16306
36.79203,-3.205
40.71149,-74.01625
11.85000038,-15.58329964
7.57556,125.68389
52.5871,13.36855
40.25202,23.51624
40.83889,31.16389
33.37459946,44.37889862
44.32957,17.54849
39.60259,-78.94391
29.79025,-108.02876
11.3771,7.56097
36.83333,37.52611
4.55177,6.03201
18.51389,-96.73722
39.10029,39.20816
13.68935,-89.18718
44.42865,5.71581
-12.71667,33.4
16.46667,42.73333
41.2976,-72.9601
35.11843,69.289
40.7356987,-73.98789978
22.73329926,-98.96669769
24.33724,89.99715
53.33309937,-6.248889923
31.30428,130.91319
-11.00654,-66.06312
36.91487,7.76548
33.65762,-90.52481
40.79729843,-75.9693985
22.62667,114.56056
32.54994,67.15835
45.69663,-90.40043
42.90646,74.63651
36.57323,43.60116
41.68199921,-85.97669983
69.24189,33.22857
1.0,128.0
23.59757,-101.7883
30.05780029,122.1380005
35.57088,104.62303
36.83028,37.97389
36.655,116.409
54.47252,17.12592
41.50519,48.5694
40.11699,-91.91267
4.25671,18.41583
39.83278,126.54056
40.01507,-81.56262
60.56985,29.53863
49.59373,34.54073
44.74391,16.4326
34.74812,71.44241
39.94063,-80.62174
1.19833,-70.17333
33.57639,35.87417
11.54798,107.80772
12.45389,4.1975
3.28625,97.16045
39.84678,-75.7116
42.725,20.92806
-4.2654,29.9695
24.51333,117.65556
50.60911,10.69401
4.95,114.85
55.77995,-4.27711
47.54757,19.26247
27.90979,-82.78842
31.76798,35.22148
69.06889,33.41622
20.58892,82.97294
38.4007988,42.10969925
35.81426,36.32062
17.03165,44.10905
35.26208,-81.1873
51.36883,19.35671
12.76664,3.49638
47.99268,17.61211
0.35,33.55
48.87143,2.22929
40.99667,19.52944
33.73232,-85.80163
39.48309,-88.37283
27.16670036,78.05000305
32.41669846,47.0
38.90840149,-77.0440979
40.25221,-105.82307
20.29999924,106.3000031
52.709,25.3401
7.11544,8.6899
-18.41530037,35.02249908
35.4639,48.8763
-16.83222,37.88667
-9.86667,18.7
25.22499,55.38947
52.1653,8.85996
2.96667,32.6
40.74399,-74.03236
52.5776,29.591
39.0,25.0
32.07275,64.8359
5.3848,95.9609
-4.305,13.3775
54.22646,16.29127
-1.6613,29.27
41.39093,-72.85954
36.35467,45.18875
55.91997,36.86867
-4.77609,11.86352
45.36635,-96.48561
51.98061,22.69704
34.86519,71.13968
25.89009,-80.18671
-12.6,14.5
48.16783,8.62719
0.63457,34.2756
46.84986,9.53287
41.0276,-72.47036
13.4771,23.31169
4.93384,6.94946
24.26123,116.05388
-29.95332,-71.33947
54.07477,9.98195
41.84999847,-87.65010071
44.01667,20.91667
-6.01667,144.96667
12.89924,105.39153
67.4655,86.6027
32.64262,65.5944
19.94778,-99.83694
17.68589,73.99333
40.93119812,-73.89880371
34.10829926,-117.2900009
21.17264,94.86154
35.74788,-95.36969
10.99119,43.44303
41.71556,21.77556
59.86793,31.52775
40.98247,47.84909
-7.66222,109.60833
45.85233,6.61286
31.5333004,35.09999847
42.34222,130.39667
37.71539,-81.41788
37.97277,-107.72645
58.6525,25.97056
35.3866,53.087
53.01684,-112.83525
26.52222,110.93111
8.3,35.58333
38.86456,-77.18776
16.1077,120.514
35.34170151,33.31669998
41.47309,-87.06114
40.7876,-73.84597
42.51667,26.88333
27.63333,33.58333
-6.82052,30.43887
-11.76097,27.25135
4.5129,101.014
46.3,27.8
31.0,78.0
28.87693,-81.70091
-29.61679,30.39278
24.31667,120.68222
33.87398,73.97692
34.57897,71.415
45.7054,-121.52146
32.56667,-116.01667
-4.29583,15.22361
36.8,139.93333
34.37769,70.51951
19.37167,-96.38278
27.71514,85.31021
42.21552,75.75659
46.48412,6.0633
27.79853,30.77526
39.52169,67.6012
45.41669846,-75.69999695
11.5,104.7170029
40.66680145,-73.88240051
11.69788,40.95469
13.05667,44.88194
24.83868,90.13091
37.53329849,121.4000015
14.7936,5.4179
38.93208,41.26266
43.30852,46.43596
13.13304,103.32157
39.41547,-119.22461
37.02987,-76.34522
32.35092,119.03551
41.24426,-74.55072
-18.14316,177.51194
41.05843,-74.09848
34.87223,-114.1494
32.77534,67.59229
21.25122,-104.24335
0.24192,-76.27351
-33.90000153,18.61669922
50.77121,-1.87892
40.85862,-8.62513
36.16999817,-119.7460022
35.14096,33.03793
25.38727,81.15137
53.20356,45.19227
37.70830154,-122.2799988
16.14222,-97.08806
41.36616,-81.8543
34.24907,62.549
30.56154,77.84368
38.90368,48.09439
41.79601,20.90819
10.92424,15.06303
31.42301,35.13278
7.47127,8.92409
31.70000076,35.21670151
-1.45583,-48.50444
33.01008,66.82811
46.38341,-75.96605
41.60722,20.93833
34.26670074,74.42500305
8.2796,-10.37135
43.67654,77.10905
32.79694,69.09704
6.75507,3.55149
20.68973,-156.4419
25.16377,89.52523
49.67488,12.67366
44.04069901,-72.70929718
52.48675,20.97728
13.11301,5.28146
28.45834,-81.35924
-2.77788,29.00132
-2.8949,29.664
-1.100000024,36.65000153
49.0116,16.60257
-2.5845,30.0959
13.67694,-89.27972
0.28973,42.74192
24.20376,84.87032
33.70212,-78.87197
32.69409943,47.26789856
36.2946,-76.25105
29.8987999,-93.92880249
54.108,30.303
12.81227,45.03337
41.82599,-1.72279
34.07598,74.67753
44.14624,16.81227
45.28139,17.25667
50.68886,-2.1104
47.36669922,32.95000076
30.61362,77.93656
55.31733,38.65264
47.63330078,-3.466670036
30.44146,51.36761
36.42111,36.85993
34.2,106.86667
22.71792,75.8333
30.96158,-96.26607
52.36349,20.20429
21.76670074,72.15000153
13.68060017,123.4769974
43.06057,-88.10648
8.94153,8.60315
36.45,52.78333
45.77,18.60361
-9.21713,142.67356
45.90972,14.54444
45.16369,15.95444
26.13564,91.80069
36.9525,39.04889
43.18333,27.43333
34.45658,69.25409
4.91184,31.48351
44.54919815,18.09670067
16.66726,38.47649
3.15106,41.18577
35.222,-101.8313
41.30158,21.16589
35.22403,-80.80507
30.55969,35.18111
-33.91669846,18.41670036
38.03252,68.72528
13.7361002,-89.18139648
32.74535,35.28003
24.47979927,118.0820007
8.2,34.26667
39.88336,36.91921
41.54253,-87.60227
51.19242,0.27532
44.86012,16.77025
34.92291,33.6233
44.95184,16.62861
-0.9575,29.78972
42.54972,18.28472
34.03917,73.57694
43.86499,19.03926
37.22793,-77.40193
35.15472,126.91556
-15.4075,39.10028
19.12722,-101.54944
7.266670227,7.400000095
-27.58329,153.31172
40.94038,-74.13181
38.79721,48.23396
42.44060135,-76.49659729
29.98294,31.28259
56.78405,27.68829
6.13761,-75.63231
51.24827,-0.76389
43.37440109,18.74860001
36.72615,3.18291
32.38428,-102.78212
-15.73722,32.77194
18.33333,-77.51667
45.30833,18.41056
33.91667,65.91667
36.72806,-108.21869
39.16669846,26.33329964
38.93789,-76.45996
-23.56593,-46.83329
44.82837,18.7242
14.72255,15.79207
42.81471,-95.97335
41.91667,25.76667
41.28944,141.21694
35.43676,-94.34827
11.31418,105.36667
15.40874,98.00035
22.31194,-79.65333
33.82234,70.74217
40.03306,64.85
38.25047,-121.5094
12.73647,77.83264
14.44999981,109.0169983
41.46667,20.06667
24.76484,90.25698
36.13262,67.33167
31.89722,54.3675
34.59928,71.29339
43.26763,46.27991
42.27926,-71.41617
