"","code","src_actor","month","tgt_actor","country_code","year","id","source","date8","src_agent","latitude","src_other_agent","geoname","quad_class","source_text","root_code","tgt_other_agent","day","target","goldstein","tgt_agent","longitude","url"
"593","152","DEU","01","","ITA","2018","5a4d199aff261b444823627b_6","DEU","20180103","","45.57862","","Cologne Lombardia",4,"voa_euro","15","MUS;CVL","03","---MUSCVL",-7.2,"","9.9418","https://www.voanews.com/a/germany-deport-minor-refugees-involved-in-crime/4186221.html"
"594","150","USA","01","IRN","IRN","2018","5a4d1997ff261b443d236264_1","USAGOV","20180103","GOV","32","","Islamic Republic of Iran ",4,"alarabia","15","","03","IRN",-7.2,"","53","http://english.alarabiya.net/en/News/middle-east/2017/12/30/Trump-tweets-Iran-must-respect-people-s-right-to-protest.html"
"595","152","","01","IDN","PHL","2018","5a4da134ff261b020dcffc3d_3","---GOV","20180104","GOV","8.0034","","Marawi City Autonomous Region in Muslim Mindanao",4,"phil_inquirer","15","","04","IDN",-7.2,"","124.28395","http://globalnation.inquirer.net/163277/philippines-indonesia-president-rodrigo-duterte-foreign-minister-retno-marsudi-maritime-security-education-scholarship-cooperation-terrorism"
"596","150","IND","01","","","2018","5a4da16eff261b0209cffc28_1","INDLEGGOV","20180104","","","LEG;GOV"," ",4,"hindu_nat","15","LEG","04","---LEG",-7.2,"","","http://www.thehindu.com/news/national/karnataka/rahul-gandhi-to-address-st-convention/article22362274.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"597","152","","01","LBN","","2018","5a4dba10ff261b1110f60b06_5","---COP","20180104","COP","",""," ",4,"philstar_nation","15","","04","LBN",-7.2,"","","http://www.philstar.com/nation/2018/01/04/1774582/dpwh-reopens-district-engineering-office-marawi"
"598","150","IRN","01","","IRN","2018","5a4dba14ff261b110bf60b13_1","IRNMIL","20180104","MIL","35.69439","","Tehran Ostān-e Tehrān",4,"phil_manilatimes","15","MUS;GOV","04","---MUSGOV",-7.2,"","51.42151","http://www.manilatimes.net/head-iran-guards-declares-end-sedition/372165/"
"599","152","","01","","IND","2018","5a4f5ff5ff261b1e08273cfc_2","---COP","20180105","COP","28.99478","","Sonīpat ",4,"pakistan_dailymessanger","15","","05","---CVL",-7.2,"CVL","77.01937","http://dailymessenger.com.pk/2018/01/04/punjab-cm-shehbaz-launches-lahores-safe-city-project/"
"600","150","TUR","01","USA","TUR","2018","5a501b7fff261b6117273d06_1","TURGOV","20180106","GOV","39.91987","","Ankara Ankara",4,"wn_world","15","","06","USAMED",-7.2,"MED","32.85427","https://article.wn.com/view/2018/01/06/Iran_stages_progovernment_rallies_cleric_urges_punishment_fo/"
"601","150","IRN","01","IRN","TUR","2018","5a501b89ff261b6117273d0e_5","IRNRELGOV","20180106","","39.91987","REL;GOV","Ankara Ankara",4,"wn_world","15","","06","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/06/Iran_Has_Evidence_Violence_Directed_From_Abroad_Irans_UN_Amb/"
"602","150","CHN","01","PAK","CHN","2018","5a503c43ff261b19cb273cfc_1","CHN","20180106","","39.9075","","Beijing Beijing Shi",4,"india_zee_world","15","","06","PAKMIL",-7.2,"MIL","116.39723","http://zeenews.india.com/world/after-djibouti-china-to-build-second-foreign-naval-base-in-pakistan-2072222.html"
"603","150","CHN","01","","PAK","2018","5a503c43ff261b19cb273cfc_3","CHN","20180106","","25.12163","","Gwadar Balochistān",4,"india_zee_world","15","","06","---MIL",-7.2,"MIL","62.32541","http://zeenews.india.com/world/after-djibouti-china-to-build-second-foreign-naval-base-in-pakistan-2072222.html"
"604","150","CHN","01","","CHN","2018","5a5045acff261b299b273d03_6","CHN","20180106","","39.9075","","Beijing ",4,"wn_world","15","","06","---MIL",-7.2,"MIL","116.39723","https://article.wn.com/view/2018/01/06/After_Djibouti_China_to_build_second_foreign_naval_base_in_P_0/"
"605","150","TUR","01","USA","TUR","2018","5a504a51ff261b3174273cf9_1","TURGOV","20180106","GOV","39.91987","","Ankara Ankara",4,"wn_world","15","","06","USAMED",-7.2,"MED","32.85427","https://article.wn.com/view/2018/01/06/Iran_stages_progovernment_rallies_cleric_urges_punishment_fo_7/"
"606","150","TUR","01","IRN","TUR","2018","5a504a51ff261b3174273cf9_6","TUR","20180106","","39.91987","","Ankara Ankara",4,"wn_world","15","","06","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/06/Iran_stages_progovernment_rallies_cleric_urges_punishment_fo_7/"
"607","154","TUR","01","RUS","TUR","2018","5a4f64acff261b26b2273d01_1","TURMED","20180105","MED","39","","Republic of Turkey ",4,"wn_world","15","","05","RUS",-7.2,"","35","https://article.wn.com/view/2018/01/05/TurkeyUS_agreements_losing_relevance_says_president/"
"608","150","","01","PAK","CHN","2018","5a506676ff261b6239273cfd_1","---MIL","20180106","MIL","39.9075","","Beijing Beijing Shi",4,"wn_world","15","","06","PAKMIL",-7.2,"MIL","116.39723","https://article.wn.com/view/2018/01/06/Chinas_second_foreign_naval_base_to_come_up_in_Pakistan_moun/"
"609","150","CHN","01","","CHN","2018","5a506676ff261b6239273cfd_6","CHN","20180106","","39.9075","","Beijing Beijing Shi",4,"wn_world","15","","06","---MIL",-7.2,"MIL","116.39723","https://article.wn.com/view/2018/01/06/Chinas_second_foreign_naval_base_to_come_up_in_Pakistan_moun/"
"610","150","TUR","01","IRN","TUR","2018","5a4f7760ff261b4751273cf6_1","TURGOV","20180105","GOV","39.91987","","Ankara Ankara",4,"jpost_me","15","","05","IRN",-7.2,"","32.85427","http://www.jpost.com/Middle-East/Iran-stages-pro-government-rallies-US-blamed-for-protests-532932"
"611","150","","01","IRN","IRN","2018","5a4f776cff261b4753273d04_1","---GOV","20180105","GOV","32","","Islamic Republic of Iran ",4,"cyprus_mail","15","","05","IRN",-7.2,"","53","http://cyprus-mail.com/2018/01/05/iran-stages-pro-government-rallies/"
"612","150","CHN","01","PAK","CHN","2018","5a50747cff261b79ff273cf6_4","CHN","20180106","","39.9075","","Beijing Beijing Shi",4,"wn_asia","15","","06","PAKMIL",-7.2,"MIL","116.39723","https://article.wn.com/view/2018/01/06/After_Trumps_outburst_China_to_build_military_base_in_Pak_ne/"
"613","150","TUR","01","IRN","TUR","2018","5a4f7c1cff261b4f41273d02_1","TURGOV","20180105","GOV","39.91987","","Ankara Ankara",4,"wn_world","15","","05","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/05/Iran_stages_progovernment_rallies_cleric_urges_firm_punishme_8/"
"614","152","","01","","","2018","5a4f80c6ff261b5718273cfd_1","---PPL","20180105","","","PPL"," ",4,"houstoncron_news","15","","05","---COP",-7.2,"COP","","http://www.chron.com/news/houston-texas/article/man-driving-Jaguar-leads-police-high-speed-chase-12475813.php"
"615","150","","01","IRN","TUR","2018","5a4f8571ff261b5eb4273cfa_2","---GOV","20180105","GOV","39.91987","","Ankara Ankara",4,"wn_mideast","15","","05","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/05/Iran_stages_progovernment_rallies_US_blamed_for_protests/"
"616","150","TUR","01","IRN","TUR","2018","5a4f85a0ff261b5ec2273d22_1","TURGOV","20180105","GOV","39.91987","","Ankara Ankara",4,"wn_world","15","","05","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/05/Iran_stages_progovernment_rallies_cleric_urges_firm_punishme_l/"
"617","150","CHN","01","PAK","CHN","2018","5a4f8a2aff261b66c3273cfd_1","CHN","20180105","","39.9075","","Beijing Beijing Shi",4,"china_scmp_china","15","","05","PAKMIL",-7.2,"MIL","116.39723","http://www.scmp.com/news/china/diplomacy-defence/article/2127040/first-djibouti-now-pakistan-port-earmarked-chinese"
"618","150","CHN","01","","PAK","2018","5a4f8a2aff261b66c3273cfd_3","CHN","20180105","","25.12163","","Gwadar Balochistān",4,"china_scmp_china","15","","05","---MIL",-7.2,"MIL","62.32541","http://www.scmp.com/news/china/diplomacy-defence/article/2127040/first-djibouti-now-pakistan-port-earmarked-chinese"
"619","150","","01","IRN","IRN","2018","5a4f9cf0ff261b0813273d02_2","---GOVJUD","20180105","GOV","35.69439","JUD","Tehran Ostān-e Tehrān",4,"voa_all","15","","05","IRN",-7.2,"","51.42151","https://www.voanews.com/a/iran-government-supporters-hold-large-rallies-/4193848.html"
"620","152","","01","","","2018","5a4fa19fff261b0fdc273d01_5","---CVL","20180105","CVL","",""," ",4,"wn_politics","15","","05","---COP",-7.2,"COP","","https://article.wn.com/view/2018/01/05/Gunman_fatally_shot_in_Long_Beach_hotel_lobby_9l/"
"621","152","","01","","","2018","5a4fa665ff261b17ac273d0d_6","---CVL","20180105","CVL","",""," ",4,"wn_politics","15","","05","---COP",-7.2,"COP","","https://article.wn.com/view/2018/01/05/Gunman_fatally_shot_in_Long_Beach_hotel_lobby_4/"
"622","150","","01","IRN","IRN","2018","5a4fb453ff261b2f5c273cf9_2","---GOVJUD","20180105","GOV","35.69439","JUD","Tehran Ostān-e Tehrān",4,"wn_mideast","15","","05","IRN",-7.2,"","51.42151","https://article.wn.com/view/2018/01/05/UN_to_Hold_Emergency_Meeting_on_Iran_Unrest/"
"623","154","","01","","IND","2018","5a4fb465ff261b2f5c273d06_1","---CVL","20180105","CVL","28.63576","","New Delhi National Capital Territory of Delhi",4,"india_zee_national","15","","05","---MIL",-7.2,"MIL","77.22445","http://zeenews.india.com/india/women-eligible-to-join-territorial-army-delhi-high-court-rules-2072204.html"
"624","150","CHN","01","PAK","IND","2018","5a50a608ff261b53021a2d4e_1","CHN","20180106","","28.63576","","New Delhi ",4,"wn_world","15","","06","PAKMIL",-7.2,"MIL","77.22445","https://article.wn.com/view/2018/01/06/After_Djibouti_China_to_Build_Second_Foreign_Naval_Base_in_P_6/"
"625","150","CHN","01","","CHN","2018","5a50a608ff261b53021a2d4e_5","CHN","20180106","","39.9075","","Beijing Beijing Shi",4,"wn_world","15","","06","---MIL",-7.2,"MIL","116.39723","https://article.wn.com/view/2018/01/06/After_Djibouti_China_to_Build_Second_Foreign_Naval_Base_in_P_6/"
"626","152","EGY","01","","EGY","2018","5a50e2e4ff261b3c311a2d39_1","EGY","20180106","","27","","Arab Republic of Egypt ",4,"ocregister_ap","15","COP","06","---MILCOP",-7.2,"MIL","30","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2018-01-06-ML-Egypt-Christmas-/id-7ed65502df7940f0bcb869fbd23a5241"
"627","150","IRN","01","IRN","TUR","2018","5a50e7aeff261b44c41a2d55_3","IRNGOV","20180106","GOV","39.91987","","Ankara Ankara",4,"wn_world","15","","06","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/06/Iran_stages_progovernment_rallies_derides_Trump_blunder_at_U_h/"
"628","152","EGY","01","","EGY","2018","5a50f5acff261b5c4e1a2d3d_1","EGY","20180106","","27","","Arab Republic of Egypt ",4,"ocregister_ap","15","COP","06","---MILCOP",-7.2,"MIL","30","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2018-01-06-ML-Egypt-Christmas/id-66d52c6cd0aa472d86f8b7fc61538c40"
"629","150","","01","","","2018","5a50f5afff261b5c531a2d49_6","---OPP","20180106","OPP","",""," ",4,"sfgate_national","15","PPL","06","---PPL",-7.2,"","","http://www.sfgate.com/news/article/Bill-would-prohibit-keeping-hunting-dogs-out-in-12478428.php"
"630","152","EGY","01","EGY","EGY","2018","5a512483ff261b2c9e1a2d39_4","EGYMED","20180106","MED","30.06263","","Cairo Cairo Governorate",4,"wn_africa","15","","06","EGY",-7.2,"","31.24967","https://article.wn.com/view/2018/01/06/Egypt_Copts_hold_Christmas_mass_under_tight_security_a/"
"631","150","CHN","01","PAK","PAK","2018","5a516accff261b257c1a2d38_1","CHN","20180107","","33.72148","","Islamabad ",4,"wn_asia","15","","07","PAKMIL",-7.2,"MIL","73.04329","https://article.wn.com/view/2018/01/07/China_set_to_build_navy_base_near_Pakistans_Gwadar_Port/"
"632","150","PAK","01","","PAK","2018","5a516accff261b257c1a2d38_2","PAK","20180107","","25.12163","","Gwadar Balochistān",4,"wn_asia","15","","07","---MIL",-7.2,"MIL","62.32541","https://article.wn.com/view/2018/01/07/China_set_to_build_navy_base_near_Pakistans_Gwadar_Port/"
"633","150","IRN","01","IRN","IRN","2018","5a516ae2ff261b25771a2d49_2","IRN","20180107","","32","","Islamic Republic of Iran ",4,"wn_world","15","MUS;GOV","07","IRNMUSGOV",-7.2,"","53","https://article.wn.com/view/2018/01/07/Eric_Shawn_reports_Calls_for_Iran_freedom_here_in_the_US/"
"634","150","PHL","01","","","2018","5a517d9dff261b462e1a2d3b_1","PHLLAB","20180107","","","LAB"," ",4,"phil_inquirer","15","","07","---GOV",-7.2,"GOV","","http://globalnation.inquirer.net/163300/news-mary-jane-veloso-migrante-court-of-appeals-arman-hernando-nupl-indonesia-death-penalty-capital-punishment"
"635","150","USA","01","USA","USA","2018","5a518252ff261b4e1f1a2d49_1","USA","20180107","","41.4995","","Cleveland Ohio",4,"wn_world","15","","07","USA",-7.2,"","-81.69541","https://article.wn.com/view/2018/01/07/Frosty_feelings_Browns_fans_protest_016_season_with_parade_l/"
"636","150","","01","IRN","IRN","2018","5a51ac7eff261b16801a2d45_1","---GOV","20180107","GOV","32","","Islamic Republic of Iran ",4,"wn_world","15","","07","IRN",-7.2,"","53","https://article.wn.com/view/2018/01/07/Iranian_cleric_wants_firm_action_against_protesters/"
"637","152","IND","01","IND","","2018","5a51e4a9ff261b769e1a2d37_1","INDJUD","20180107","JUD","",""," ",4,"india_zee_states","15","","07","IND",-7.2,"","","http://zeenews.india.com/uttar-pradesh/loudspeakers-banned-at-religious-places-in-up-court-directs-police-to-taken-them-down-2072454.html"
"638","154","CHN","01","CHN","CHN","2018","5a51e967ff261b7e951a2d40_3","CHN","20180107","","35","","People’s Republic of China ",4,"wn_africa","15","MIL","07","CHNGOVMIL",-7.2,"GOV","105","https://article.wn.com/view/2018/01/07/Army_Set_to_Display_Body_of_Notorious_Kidnapper_Don_Wane/"
"639","150","","01","IRN","TUR","2018","5a5200d5ff261b274d1a2d3b_2","---MED","20180107","MED","39.91987","","Ankara Ankara",4,"wn_politics","15","","07","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/07/Irans_Guard_claims_victory_against_antigovernment_protests_9/"
"640","150","","01","IRN","IRN","2018","5a521cfbff261b58e81a2d45_6","---GOVJUD","20180107","GOV","35.69439","JUD","Tehran Ostān-e Tehrān",4,"wn_politics","15","","07","IRN",-7.2,"","51.42151","https://article.wn.com/view/2018/01/07/No_country_allowed_to_disrupt_IranPakistan_ties_Iranian_secu/"
"641","150","","01","","","2018","5a52345aff261b018d1a2d35_2","---JUD","20180107","JUD","",""," ",4,"nigeria_thepunch","15","CVL","07","---GOVCVL",-7.2,"GOV","","http://punchng.com/breaking-appeal-court-affirms-sacking-of-ondo-monarch-oba-john-ogundoju/"
"642","154","","01","","ESP","2018","5a523dd1ff261b11a71a2d4d_3","MEDMIL","20180107","MIL","42.60003","","León ",4,"wn_world","15","","07","---MIL",-7.2,"MIL","-5.57032","https://article.wn.com/view/2018/01/07/Drivers_rescued_after_being_trapped_overnight_by_snowstorm_i_q/"
"643","150","","01","","","2018","5a52cf15ff261b0af21a2d37_3","---JUD","20180108","JUD","",""," ",4,"nigeria_sunnews","15","","08","---GOV",-7.2,"GOV","","http://sunnewsonline.com/appeal-court-sacks-ondo-monarch/"
"644","150","","01","","NGA","2018","5a52eb2cff261b3ada1a2d3e_1","---COP","20180108","COP","5",""," Akwa Ibom State",4,"nigeria_pilot","15","","08","---CRM",-7.2,"CRM","7.83333","http://nigerianpilot.com/kidnappers-of-aibom-inec-chiefs-wife-reduce-ransom-to-n1m/"
"645","150","CAN","01","USA","USA","2018","5a530bfdff261b72b61a2d38_5","CAN","20180108","","40.44062","","Pittsburgh Pennsylvania",4,"wn_americas","15","","08","USA",-7.2,"","-79.99589","https://article.wn.com/view/2018/01/08/malkin_8217s_overtime_goal_rallies_penguins_to_win_over_brui_j/"
"646","150","","01","","","2018","5a531561ff261b04141a2d3c_3","---JUD","20180108","JUD","",""," ",4,"nigeria_dailypost","15","","08","---GOV",-7.2,"GOV","","http://dailypost.ng/2018/01/08/appeal-court-dethrones-ondo-traditional-ruler/"
"647","154","USA","01","USA","","2018","5a53238aff261b1ba81a2d40_4","USA","20180108","","",""," ",4,"wn_politics","15","","08","USA",-7.2,"","","https://article.wn.com/view/2018/01/08/taxi_strike_at_kuching_international_airport_on_8_january_20_p/"
"648","152","","01","IDN","IDN","2018","5a53362cff261b3bbf1a2d38_1","---GOV","20180108","GOV","-5","","Republic of Indonesia ",4,"wn_asia","15","","08","IDN",-7.2,"","120","https://article.wn.com/view/2018/01/08/Southeast_Asian_Giants_Team_up_to_Resist_IS/"
"649","150","NGA","01","NGA","NGA","2018","5a533f8eff261b4c0d1a2d39_3","NGA","20180108","","4.77742","","Port Harcourt Rivers State",4,"nigeria_sunnews","15","","08","NGACRM",-7.2,"CRM","7.0134","http://sunnewsonline.com/how-army-killed-don-wani-suspected-killer-23-worshippers-in-rivers-state/"
"650","150","NGA","01","NGA","NGA","2018","5a5348ffff261b5bc11a2d3f_3","NGA","20180108","","4.77742","","Port Harcourt Rivers State",4,"nigeria_sunnews","15","","08","NGACRM",-7.2,"CRM","7.0134","http://sunnewsonline.com/how-army-killed-don-wani-suspected-killer-of-23-worshippers-in-rivers-state/"
"651","150","AUS","01","AUS","AUS","2018","5a536e9dff261b1d2e1a2d42_1","AUSEDU","20180108","EDU","-25","","Commonwealth of Australia ",4,"wn_asia","15","","08","AUSBUS",-7.2,"BUS","135","https://article.wn.com/view/2018/01/08/It_s_official_employers_value_UQ_graduates/"
"652","154","USA","01","USA","","2018","5a5381bdff261b3d341a2d67_5","USA","20180108","","",""," ",4,"wn_europe","15","","08","USA",-7.2,"","","https://article.wn.com/view/2018/01/08/2017_Passenger_Traffic/"
"653","154","USA","01","USA","","2018","5a5385f1ff261b45a01a2d3a_5","USA","20180108","","",""," ",4,"wn_europe","15","","08","USA",-7.2,"","","https://article.wn.com/view/2018/01/08/8_January_2018_2017_Passenger_Traffic/"
"654","150","","01","IRN","IRN","2018","5a5385f3ff261b45a81a2d4a_5","---GOVJUD","20180108","GOV","35.69439","JUD","Tehran Ostān-e Tehrān",4,"wn_politics","15","","08","IRN",-7.2,"","51.42151","https://article.wn.com/view/2018/01/08/Iran_warns_against_US_probable_breach_of_nuclear_deal/"
"655","150","","01","USA","USA","2018","5a53a213ff261b74f81a2d47_1","---OPP","20180108","OPP","47.50012",""," Washington",4,"sfgate_national","15","","08","USACVL",-7.2,"CVL","-120.50147","http://www.sfgate.com/news/politics/article/Democratic-activist-pledges-30-million-to-12481670.php"
"656","150","ARE","01","IRN","ARE","2018","5a53b026ff261b0e021a2d4e_1","ARE","20180108","","25.0657","","Dubai Dubai",4,"minnstartrib_world","15","","08","IRN",-7.2,"","55.17128","http://www.startribune.com/world/468331833.html"
"657","150","","01","IRN","IRN","2018","5a53b4d6ff261b15cd1a2d4d_2","---OPP","20180108","OPP","32","","Islamic Republic of Iran ",4,"wn_world","15","","08","IRN",-7.2,"","53","https://article.wn.com/view/2018/01/08/Analysis_Iran_protests_show_danger_of_economic_woes_2/"
"658","150","TUR","01","IRN","TUR","2018","5a53b979ff261b1de01a2d3d_1","TURGOV","20180108","GOV","39.91987","","Ankara Ankara",4,"wn_africa","15","","08","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/08/Analysis_Iran_protests_show_danger_of_economic_woes_t/"
"659","150","","01","IRN","TUR","2018","5a53b979ff261b1de01a2d3d_3","---GOV","20180108","GOV","39.91987","","Ankara Ankara",4,"wn_africa","15","","08","IRN",-7.2,"","32.85427","https://article.wn.com/view/2018/01/08/Analysis_Iran_protests_show_danger_of_economic_woes_t/"
"660","154","USA","01","USA","","2018","5a53c312ff261b2d601a2d62_5","USA","20180108","","",""," ",4,"wn_politics","15","","08","USA",-7.2,"","","https://article.wn.com/view/2018/01/08/Ambassadors_Assisted_Over_343000_Travelers_at_San_Antonio_In/"
"661","150","","01","USA","USA","2018","5a541750ff261b3e191a2d57_2","---OPP","20180109","OPP","43.6135","","Boise Idaho",4,"wn_politics","15","","09","USACVL",-7.2,"CVL","-116.20345","https://article.wn.com/view/2018/01/09/Nevada_Senate_Democrats_set_campaign_leadership_for_2018_ele/"
"662","150","CHN","01","CHN","CHN","2018","5a542a2eff261b5e3a1a2d57_2","CHNBUS","20180109","BUS","31.22222","","Shanghai Shanghai Shi",4,"wn_politics","15","","09","CHN",-7.2,"","121.45806","https://article.wn.com/view/2018/01/09/Realty_and_coal_firms_lift_shares/"
"663","150","CHN","01","PAK","CHN","2018","5a543800ff261b760e1a2d3b_4","CHN","20180109","","35","","People’s Republic of China ",4,"india_zee_world","15","","09","PAK",-7.2,"","105","http://zeenews.india.com/world/is-chinas-peoples-liberation-army-eyeing-bases-in-pakistan-2072749.html"
"664","150","","01","","","2018","5a543814ff261b76151a2d4c_4","---GOV","20180109","GOV","",""," ",4,"int_the_news_national","15","PPL","09","---PPL",-7.2,"","","http://feedproxy.google.com/~r/TheNewsInternational-National/~3/5I5oaTPOgmo/266285-musharraf-to-address-multan-meeting-on-25th"
"665","150","","01","","","2018","5a543814ff261b761c1a2d4e_4","---GOV","20180109","GOV","",""," ",4,"thenews_pk_national","15","PPL","09","---PPL",-7.2,"","","http://feedproxy.google.com/~r/TheNewsInternational-National/~3/5I5oaTPOgmo/266285-musharraf-to-address-multan-meeting-on-25th"
"666","150","","01","IRN","IRN","2018","5a544174ff261b074b1a2d47_1","---OPP","20180109","OPP","32","","Islamic Republic of Iran ",4,"wn_politics","15","","09","IRN",-7.2,"","53","https://article.wn.com/view/2018/01/09/Analysis_Iran_protests_show_danger_of_economic_woes_f/"
"667","150","CHN","01","PAK","PAK","2018","5a544609ff261b0f2e1a2d36_4","CHN","20180109","","25.12163","","Gwadar Balochistān",4,"wn_asia","15","","09","PAKMIL",-7.2,"MIL","62.32541","https://article.wn.com/view/2018/01/09/Is_Chinas_Peoples_Liberation_Army_eyeing_bases_in_Pakistan/"
"668","150","ARE","01","IRN","ARE","2018","5a545437ff261b27031a2d50_1","ARE","20180109","","25.0657","","Dubai Dubai",4,"minnstartrib_world","15","","09","IRN",-7.2,"","55.17128","http://www.startribune.com/world/468408963.html"
"669","150","CHN","01","","PAK","2018","5a549117ff261b102a1a2d40_1","CHN","20180109","","25.12163","","Gwadar Balochistān",4,"wn_world","15","","09","---MIL",-7.2,"MIL","62.32541","https://article.wn.com/view/2018/01/09/Beijing_Stop_guessing_about_Chinese_naval_military_base_in_P/"
"670","150","CHN","01","PAK","PAK","2018","5a549117ff261b102a1a2d40_5","CHNMED","20180109","MED","25.12163","","Gwadar Balochistān",4,"wn_world","15","","09","PAKMIL",-7.2,"MIL","62.32541","https://article.wn.com/view/2018/01/09/Beijing_Stop_guessing_about_Chinese_naval_military_base_in_P/"
"671","150","CHN","01","PAK","PAK","2018","5a54a8b2ff261b382f1a2d4a_4","CHN","20180109","","25.12163","","Gwadar Balochistān",4,"wn_world","15","","09","PAKMIL",-7.2,"MIL","62.32541","https://article.wn.com/view/2018/01/09/Stop_Guessing_About_Chinese_Naval_Military_Base_In_Pakistan__0/"
"672","150","CHN","01","PAK","CHN","2018","5a54ad66ff261b40a21a2d45_1","CHN","20180109","","39.9075","","Beijing ",4,"wn_asia","15","","09","PAKMIL",-7.2,"MIL","116.39723","https://article.wn.com/view/2018/01/09/China_denies_plans_to_build_military_base_in_Pakistan_near_C_c/"
"673","154","","01","USA","USA","2018","5a54c011ff261b60b21a2d58_4","---GOV","20180109","GOV","35.75035",""," Tennessee",4,"wn_politics","15","","09","USA",-7.2,"","-86.25027","https://article.wn.com/view/2018/01/09/Trump_enjoys_brief_break_from_intensely_critical_book_on_Whi/"
"674","150","","01","USA","USA","2018","5a54ce23ff261b789b1a2d47_2","---RELCHR","20180109","","41.76371","REL;CHR","Hartford Connecticut",4,"wn_africa","15","","09","USA",-7.2,"","-72.68509","https://article.wn.com/view/2018/01/09/Love_Like_Christ_Presiding_Bishop_s_pastoral_visit_to_posthu/"
"675","150","","01","USA","USA","2018","5a54ce23ff261b78a01a2d49_2","---RELCHR","20180109","","41.76371","REL;CHR","Hartford Connecticut",4,"wn_europe","15","","09","USA",-7.2,"","-72.68509","https://article.wn.com/view/2018/01/09/Love_Like_Christ_Presiding_Bishop_s_pastoral_visit_to_posthu/"
"676","150","CHN","01","PAK","PAK","2018","5a54d2bdff261b01a21a2d45_4","CHN","20180109","","25.12163","","Gwadar Balochistān",4,"wn_politics","15","","09","PAKMIL",-7.2,"MIL","62.32541","https://article.wn.com/view/2018/01/09/China_denies_plans_to_set_up_military_base_at_Jiwani_in_Paki/"
"677","150","","01","","NGA","2018","5a54e0c5ff261b19781a2d41_1","---COP","20180109","COP","7",""," Ogun State",4,"nigeria_dailypost","15","","09","---CRM",-7.2,"CRM","3.58333","http://dailypost.ng/2018/01/09/police-arrest-55-suspects-recover-435-arms-ammunition-ogun/"
"678","150","","01","","NGA","2018","5a54e0c5ff261b19781a2d41_3","---COP","20180109","COP","7.15571","","Abeokuta Ogun State",4,"nigeria_dailypost","15","","09","---COP",-7.2,"COP","3.34509","http://dailypost.ng/2018/01/09/police-arrest-55-suspects-recover-435-arms-ammunition-ogun/"
"679","150","","01","IRN","ARE","2018","5a54eed3ff261b313c1a2d38_4","---OPP","20180109","OPP","25.0657","","Dubai Dubai",4,"wn_politics","15","","09","IRN",-7.2,"","55.17128","https://article.wn.com/view/2018/01/09/Paul_Craig_Roberts_US_working_against_Iranians_through_prote/"
"680","150","CHN","01","","IND","2018","5a55270dff261b14a01a2d36_5","CHN","20180109","","29.16832","","Hasanpur Jiwāni ",4,"dawn_pk","15","","09","---MIL",-7.2,"MIL","77.29315","http://feedproxy.google.com/~r/dawn-news/~3/oZNDQXKv7Mc/china-dismisses-speculations-of-military-base-in-gwadar"
"681","150","CHN","01","","IND","2018","5a55351dff261b2c551a2d38_5","CHN","20180109","","29.16832","","Hasanpur Jiwāni ",4,"dawn_pk","15","","09","---MIL",-7.2,"MIL","77.29315","http://feedproxy.google.com/~r/dawn-news/~3/KgiA9sNip9g/china-dismisses-speculations-of-military-base-near-gwadar"
"682","152","","01","","PAK","2018","5a557b8bff261b25431a2d5a_4","---OPP","20180110","OPP","34.19794","","Mardan Khyber Pakhtunkhwa Province",4,"int_the_news_national","15","COP","10","---GOVCOP",-7.2,"GOV","72.04965","http://feedproxy.google.com/~r/TheNewsInternational-National/~3/ekxNlbKvy0M/266778-khwaja-hoti-versus-mardan-police-ppp-stages-protest-rally-in-mardan-against-police"
"683","152","","01","","PAK","2018","5a557b8bff261b25481a2d59_4","---OPP","20180110","OPP","34.19794","","Mardan Khyber Pakhtunkhwa Province",4,"thenews_pk_national","15","COP","10","---GOVCOP",-7.2,"GOV","72.04965","http://feedproxy.google.com/~r/TheNewsInternational-National/~3/ekxNlbKvy0M/266778-khwaja-hoti-versus-mardan-police-ppp-stages-protest-rally-in-mardan-against-police"
"684","154","ISR","01","PSE","PSE","2018","5a55b3b1ff261b18b91a2d3b_1","ISRMIL","20180110","MIL","32.22111","","Nablus West Bank",4,"jpost_front","15","","10","PSEMIL",-7.2,"MIL","35.25444","http://www.jpost.com/Israel-News/After-settler-murder-IDF-beefs-up-West-Bank-presence-533325"
"685","154","MYS","01","KHM","CHN","2018","5a55d47aff261b55a31a2d37_1","MYSBUS","20180110","BUS","39.9075","","Beijing Beijing Shi",4,"wn_asia","15","","10","KHM",-7.2,"","116.39723","https://article.wn.com/view/2018/01/10/MH370_Private_company_to_resume_missing_plane_search/"
